URL,Port,Infoerror,Commonname,Internal Expiration,External Expiration,WAF Type,Issuer,Days,Copytocust,Checked,Supported by,BU,CDB,Lifecycle,Installer,Ticket
"secure1.accurintenterprise.info","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:10 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.info","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintenterprise.ms","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:11 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.ms","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintenterprise.net","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:11 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.net","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintenterprise.org","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:12 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.org","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintenterprise.tc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:12 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.tc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintenterprise.tv","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:13 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintenterprise.us","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:14 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.us","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintenterprise.ws","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:14 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintenterprise.ws","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintkiller.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:15 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintkiller.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintkiller.info","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:15 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintkiller.info","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintkiller.net","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:16 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintkiller.net","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintkiller.org","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:17 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintkiller.org","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.biz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:17 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.biz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.bz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:18 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.bz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.cc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:18 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:19 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.gs","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:20 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.gs","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.info","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:20 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.info","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.ms","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:21 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.ms","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.net","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:21 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.net","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.org","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:22 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.org","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.tc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:23 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.tc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.tv","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:23 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.us","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:24 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.us","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintlawenforcement.ws","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:24 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintlawenforcement.ws","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.biz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:25 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.biz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.bz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:26 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.bz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.cc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:26 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.gs","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:27 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.gs","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.info","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:27 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.info","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.ms","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:28 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.ms","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.net","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:29 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.net","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.org","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:29 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.org","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.tc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:30 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.tc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.tv","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:30 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.us","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:31 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.us","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure1.accurintle.ws","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:32 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure1.accurintle.ws","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure2.accurint.cc","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:03:52 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure2.accurint.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure2.accurint.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:04:07 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure2.accurint.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure2.accurint.tv","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:05:03 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure2.accurint.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"secure3.accurint.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:05:18 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=secure3.accurint.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"securedev.accurint.cc","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:06:48 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=securedev.accurint.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"securedev.accurint.tv","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:10:54 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=securedev.accurint.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"smartjury.accurint.cc","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:44:42 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=smartjury.accurint.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"smartjury.accurint.tv","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:45:52 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=smartjury.accurint.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"sorry.accurint.cc","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:47:41 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=sorry.accurint.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"sorry.accurint.tv","443","bad 28","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 04:48:51 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=sorry.accurint.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accuan.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:45 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accuan.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurant.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:45 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurant.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.biz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:46 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.biz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.bz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:49 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.bz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.cc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:51 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:51 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.gs","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:51 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.gs","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.info","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:52 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.info","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.ms","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:52 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.ms","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.org","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:53 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.org","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.tc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:53 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.tc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.tv","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:54 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.tv","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.us","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:54 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.us","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurint.ws","443","bad 6","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:55 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurint.ws","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.biz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:56 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.biz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.bz","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:56 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.bz","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.cc","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:57 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.cc","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.com","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:57 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.com","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.gs","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:57 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.gs","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.info","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:58 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.info","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.ms","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:58 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.ms","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
"www.accurintenterprise.net","443","good","secure.accurint.com","2022-09-16","","","DigiCert Inc","106.75","Y","2022-06-01 06:00:58 ","webops@lexisnexis.com","BS","https://cdb.rs.lexisnexis.net/ssl/index.php?q=www.accurintenterprise.net","Prod","Ris-GloAppInf@risk.lexisnexis.com",""
